case,run,VB,time,DOC,feed,material,smcAC,smcDC,vib_table,vib_spindle,AE_table,AE_spindle
2230,,,,,,,,,,,,
2226,,,,,,,,,,,,
2226,,,,,,,,,,,,
2235,,,,,,,,,,,,
2238,,,,,,,,,,,,
2225,,,,,,,,,,,,
2198,,,,,,,,,,,,
2167,,,,,,,,,,,,
2157,,,,,,,,,,,,
2174,,,,,,,,,,,,
2199,,,,,,,,,,,,
2213,,,,,,,,,,,,
2208,,,,,,,,,,,,
2190,,,,,,,,,,,,
2170,,,,,,,,,,,,
2163,,,,,,,,,,,,
2176,,,,,,,,,,,,
2188,,,,,,,,,,,,
2183,,,,,,,,,,,,
2156,,,,,,,,,,,,
2131,,,,,,,,,,,,
2130,,,,,,,,,,,,
2162,,,,,,,,,,,,
2209,,,,,,,,,,,,
2236,,,,,,,,,,,,
2237,,,,,,,,,,,,
2214,,,,,,,,,,,,
2184,,,,,,,,,,,,
2178,,,,,,,,,,,,
2199,,,,,,,,,,,,
2219,,,,,,,,,,,,
2208,,,,,,,,,,,,
2178,,,,,,,,,,,,
2159,,,,,,,,,,,,
2170,,,,,,,,,,,,
2203,,,,,,,,,,,,
2232,,,,,,,,,,,,
2250,,,,,,,,,,,,
2252,,,,,,,,,,,,
2240,,,,,,,,,,,,
2225,,,,,,,,,,,,
2214,,,,,,,,,,,,
2211,,,,,,,,,,,,
2215,,,,,,,,,,,,
2219,,,,,,,,,,,,
2210,,,,,,,,,,,,
2190,,,,,,,,,,,,
2176,,,,,,,,,,,,
2184,,,,,,,,,,,,
2211,,,,,,,,,,,,
2238,,,,,,,,,,,,
2242,,,,,,,,,,,,
2221,,,,,,,,,,,,
2195,,,,,,,,,,,,
2187,,,,,,,,,,,,
2206,,,,,,,,,,,,
2237,,,,,,,,,,,,
2254,,,,,,,,,,,,
2239,,,,,,,,,,,,
2191,,,,,,,,,,,,
2145,,,,,,,,,,,,
2121,,,,,,,,,,,,
2124,,,,,,,,,,,,
2152,,,,,,,,,,,,
2188,,,,,,,,,,,,
2213,,,,,,,,,,,,
2215,,,,,,,,,,,,
2198,,,,,,,,,,,,
2181,,,,,,,,,,,,
2173,,,,,,,,,,,,
2167,,,,,,,,,,,,
2151,,,,,,,,,,,,
2132,,,,,,,,,,,,
2120,,,,,,,,,,,,
2124,,,,,,,,,,,,
2142,,,,,,,,,,,,
2164,,,,,,,,,,,,
2184,,,,,,,,,,,,
2191,,,,,,,,,,,,
2174,,,,,,,,,,,,
2153,,,,,,,,,,,,
2161,,,,,,,,,,,,
2192,,,,,,,,,,,,
2207,,,,,,,,,,,,
2185,,,,,,,,,,,,
2159,,,,,,,,,,,,
2160,,,,,,,,,,,,
2196,,,,,,,,,,,,
2233,,,,,,,,,,,,
2246,,,,,,,,,,,,
2228,,,,,,,,,,,,
2193,,,,,,,,,,,,
2175,,,,,,,,,,,,
2180,,,,,,,,,,,,
2197,,,,,,,,,,,,
2215,,,,,,,,,,,,
2218,,,,,,,,,,,,
2212,,,,,,,,,,,,
2209,,,,,,,,,,,,
2217,,,,,,,,,,,,
2230,,,,,,,,,,,,
2241,,,,,,,,,,,,
2242,,,,,,,,,,,,
2227,,,,,,,,,,,,
2198,,,,,,,,,,,,
2159,,,,,,,,,,,,
2120,,,,,,,,,,,,
2104,,,,,,,,,,,,
2130,,,,,,,,,,,,
2186,,,,,,,,,,,,
2232,,,,,,,,,,,,
2245,,,,,,,,,,,,
2231,,,,,,,,,,,,
2212,,,,,,,,,,,,
2199,,,,,,,,,,,,
2197,,,,,,,,,,,,
2198,,,,,,,,,,,,
2191,,,,,,,,,,,,
2175,,,,,,,,,,,,
2157,,,,,,,,,,,,
2156,,,,,,,,,,,,
2173,,,,,,,,,,,,
2200,,,,,,,,,,,,
2218,,,,,,,,,,,,
2209,,,,,,,,,,,,
2176,,,,,,,,,,,,
2134,,,,,,,,,,,,
2099,,,,,,,,,,,,
2099,,,,,,,,,,,,
2133,,,,,,,,,,,,
2181,,,,,,,,,,,,
2214,,,,,,,,,,,,
2208,,,,,,,,,,,,
2178,,,,,,,,,,,,
2151,,,,,,,,,,,,
2140,,,,,,,,,,,,
2143,,,,,,,,,,,,
2146,,,,,,,,,,,,
2146,,,,,,,,,,,,
2140,,,,,,,,,,,,
2140,,,,,,,,,,,,
2148,,,,,,,,,,,,
2166,,,,,,,,,,,,
2191,,,,,,,,,,,,
2212,,,,,,,,,,,,
2220,,,,,,,,,,,,
2211,,,,,,,,,,,,
2194,,,,,,,,,,,,
2176,,,,,,,,,,,,
2148,,,,,,,,,,,,
2118,,,,,,,,,,,,
2104,,,,,,,,,,,,
2114,,,,,,,,,,,,
2128,,,,,,,,,,,,
2141,,,,,,,,,,,,
2161,,,,,,,,,,,,
2178,,,,,,,,,,,,
2177,,,,,,,,,,,,
2158,,,,,,,,,,,,
2134,,,,,,,,,,,,
2131,,,,,,,,,,,,
2152,,,,,,,,,,,,
2178,,,,,,,,,,,,
2183,,,,,,,,,,,,
2154,,,,,,,,,,,,
2112,,,,,,,,,,,,
2083,,,,,,,,,,,,
2098,,,,,,,,,,,,
2146,,,,,,,,,,,,
2196,,,,,,,,,,,,
2214,,,,,,,,,,,,
2193,,,,,,,,,,,,
2160,,,,,,,,,,,,
2137,,,,,,,,,,,,
2128,,,,,,,,,,,,
2126,,,,,,,,,,,,
2124,,,,,,,,,,,,
2122,,,,,,,,,,,,
2119,,,,,,,,,,,,
2122,,,,,,,,,,,,
2133,,,,,,,,,,,,
2137,,,,,,,,,,,,
2123,,,,,,,,,,,,
2089,,,,,,,,,,,,
2058,,,,,,,,,,,,
2049,,,,,,,,,,,,
2069,,,,,,,,,,,,
2111,,,,,,,,,,,,
2138,,,,,,,,,,,,
2130,,,,,,,,,,,,
2087,,,,,,,,,,,,
2026,,,,,,,,,,,,
1996,,,,,,,,,,,,
2012,,,,,,,,,,,,
2075,,,,,,,,,,,,
2157,,,,,,,,,,,,
2199,,,,,,,,,,,,
2188,,,,,,,,,,,,
2141,,,,,,,,,,,,
2096,,,,,,,,,,,,
2087,,,,,,,,,,,,
2108,,,,,,,,,,,,
2136,,,,,,,,,,,,
2155,,,,,,,,,,,,
2158,,,,,,,,,,,,
2154,,,,,,,,,,,,
2152,,,,,,,,,,,,
2154,,,,,,,,,,,,
2162,,,,,,,,,,,,
2161,,,,,,,,,,,,
2138,,,,,,,,,,,,
2097,,,,,,,,,,,,
2066,,,,,,,,,,,,
2054,,,,,,,,,,,,
2066,,,,,,,,,,,,
2093,,,,,,,,,,,,
2099,,,,,,,,,,,,
2076,,,,,,,,,,,,
2045,,,,,,,,,,,,
2039,,,,,,,,,,,,
2073,,,,,,,,,,,,
2120,,,,,,,,,,,,
2152,,,,,,,,,,,,
2156,,,,,,,,,,,,
2140,,,,,,,,,,,,
2120,,,,,,,,,,,,
2112,,,,,,,,,,,,
2122,,,,,,,,,,,,
2143,,,,,,,,,,,,
2170,,,,,,,,,,,,
2198,,,,,,,,,,,,
2221,,,,,,,,,,,,
2231,,,,,,,,,,,,
2232,,,,,,,,,,,,
2224,,,,,,,,,,,,
2210,,,,,,,,,,,,
2192,,,,,,,,,,,,
2172,,,,,,,,,,,,
2156,,,,,,,,,,,,
2153,,,,,,,,,,,,
2170,,,,,,,,,,,,
2197,,,,,,,,,,,,
2214,,,,,,,,,,,,
2203,,,,,,,,,,,,
2172,,,,,,,,,,,,
2143,,,,,,,,,,,,
2129,,,,,,,,,,,,
2136,,,,,,,,,,,,
2150,,,,,,,,,,,,
2155,,,,,,,,,,,,
2147,,,,,,,,,,,,
2143,,,,,,,,,,,,
2162,,,,,,,,,,,,
2201,,,,,,,,,,,,
2243,,,,,,,,,,,,
2269,,,,,,,,,,,,
2259,,,,,,,,,,,,
2216,,,,,,,,,,,,
2166,,,,,,,,,,,,
2146,,,,,,,,,,,,
2175,,,,,,,,,,,,
2228,,,,,,,,,,,,
2274,,,,,,,,,,,,
2284,,,,,,,,,,,,
2251,,,,,,,,,,,,
2208,,,,,,,,,,,,
2186,,,,,,,,,,,,
2188,,,,,,,,,,,,
2188,,,,,,,,,,,,
2176,,,,,,,,,,,,
2166,,,,,,,,,,,,
2173,,,,,,,,,,,,
2196,,,,,,,,,,,,
2226,,,,,,,,,,,,
2249,,,,,,,,,,,,
2253,,,,,,,,,,,,
2238,,,,,,,,,,,,
2215,,,,,,,,,,,,
2197,,,,,,,,,,,,
2195,,,,,,,,,,,,
2202,,,,,,,,,,,,
2205,,,,,,,,,,,,
2202,,,,,,,,,,,,
2192,,,,,,,,,,,,
2183,,,,,,,,,,,,
2186,,,,,,,,,,,,
2211,,,,,,,,,,,,
2261,,,,,,,,,,,,
2306,,,,,,,,,,,,
2318,,,,,,,,,,,,
2290,,,,,,,,,,,,
2240,,,,,,,,,,,,
2205,,,,,,,,,,,,
2191,,,,,,,,,,,,
2194,,,,,,,,,,,,
2205,,,,,,,,,,,,
2207,,,,,,,,,,,,
2200,,,,,,,,,,,,
2190,,,,,,,,,,,,
2186,,,,,,,,,,,,
2192,,,,,,,,,,,,
2198,,,,,,,,,,,,
2205,,,,,,,,,,,,
2213,,,,,,,,,,,,
2220,,,,,,,,,,,,
2223,,,,,,,,,,,,
2221,,,,,,,,,,,,
2209,,,,,,,,,,,,
2185,,,,,,,,,,,,
2160,,,,,,,,,,,,
2154,,,,,,,,,,,,
2170,,,,,,,,,,,,
2189,,,,,,,,,,,,
2202,,,,,,,,,,,,
2218,,,,,,,,,,,,
2248,,,,,,,,,,,,
2270,,,,,,,,,,,,
2270,,,,,,,,,,,,
2246,,,,,,,,,,,,
2218,,,,,,,,,,,,
2215,,,,,,,,,,,,
2232,,,,,,,,,,,,
2249,,,,,,,,,,,,
2247,,,,,,,,,,,,
2235,,,,,,,,,,,,
2232,,,,,,,,,,,,
2248,,,,,,,,,,,,
2277,,,,,,,,,,,,
2290,,,,,,,,,,,,
2270,,,,,,,,,,,,
2228,,,,,,,,,,,,
2193,,,,,,,,,,,,
2191,,,,,,,,,,,,
2215,,,,,,,,,,,,
2240,,,,,,,,,,,,
2244,,,,,,,,,,,,
2220,,,,,,,,,,,,
2184,,,,,,,,,,,,
2158,,,,,,,,,,,,
2161,,,,,,,,,,,,
2180,,,,,,,,,,,,
2195,,,,,,,,,,,,
2202,,,,,,,,,,,,
2208,,,,,,,,,,,,
2211,,,,,,,,,,,,
2209,,,,,,,,,,,,
2209,,,,,,,,,,,,
2219,,,,,,,,,,,,
2230,,,,,,,,,,,,
2233,,,,,,,,,,,,
2229,,,,,,,,,,,,
2220,,,,,,,,,,,,
2212,,,,,,,,,,,,
2216,,,,,,,,,,,,
2231,,,,,,,,,,,,
2247,,,,,,,,,,,,
2246,,,,,,,,,,,,
2240,,,,,,,,,,,,
2245,,,,,,,,,,,,
2260,,,,,,,,,,,,
2264,,,,,,,,,,,,
2244,,,,,,,,,,,,
2207,,,,,,,,,,,,
2165,,,,,,,,,,,,
2137,,,,,,,,,,,,
2129,,,,,,,,,,,,
2150,,,,,,,,,,,,
2195,,,,,,,,,,,,
2237,,,,,,,,,,,,
2256,,,,,,,,,,,,
2246,,,,,,,,,,,,
2221,,,,,,,,,,,,
2203,,,,,,,,,,,,
2200,,,,,,,,,,,,
2208,,,,,,,,,,,,
2210,,,,,,,,,,,,
2193,,,,,,,,,,,,
2165,,,,,,,,,,,,
2152,,,,,,,,,,,,
2178,,,,,,,,,,,,
2226,,,,,,,,,,,,
2264,,,,,,,,,,,,
2271,,,,,,,,,,,,
2244,,,,,,,,,,,,
2211,,,,,,,,,,,,
2191,,,,,,,,,,,,
2193,,,,,,,,,,,,
2210,,,,,,,,,,,,
2220,,,,,,,,,,,,
2211,,,,,,,,,,,,
2189,,,,,,,,,,,,
2166,,,,,,,,,,,,
2160,,,,,,,,,,,,
2172,,,,,,,,,,,,
2194,,,,,,,,,,,,
2215,,,,,,,,,,,,
2219,,,,,,,,,,,,
2207,,,,,,,,,,,,
2195,,,,,,,,,,,,
2197,,,,,,,,,,,,
2212,,,,,,,,,,,,
2223,,,,,,,,,,,,
2219,,,,,,,,,,,,
2201,,,,,,,,,,,,
2183,,,,,,,,,,,,
2178,,,,,,,,,,,,
2190,,,,,,,,,,,,
2217,,,,,,,,,,,,
2232,,,,,,,,,,,,
2223,,,,,,,,,,,,
2204,,,,,,,,,,,,
2185,,,,,,,,,,,,
2181,,,,,,,,,,,,
2194,,,,,,,,,,,,
2217,,,,,,,,,,,,
2238,,,,,,,,,,,,
2240,,,,,,,,,,,,
2226,,,,,,,,,,,,
2218,,,,,,,,,,,,
2233,,,,,,,,,,,,
2259,,,,,,,,,,,,
2270,,,,,,,,,,,,
2245,,,,,,,,,,,,
2192,,,,,,,,,,,,
2146,,,,,,,,,,,,
2121,,,,,,,,,,,,
2130,,,,,,,,,,,,
2176,,,,,,,,,,,,
2233,,,,,,,,,,,,
2275,,,,,,,,,,,,
2281,,,,,,,,,,,,
2249,,,,,,,,,,,,
2209,,,,,,,,,,,,
2176,,,,,,,,,,,,
2156,,,,,,,,,,,,
2152,,,,,,,,,,,,
2166,,,,,,,,,,,,
2185,,,,,,,,,,,,
2197,,,,,,,,,,,,
2203,,,,,,,,,,,,
2206,,,,,,,,,,,,
2209,,,,,,,,,,,,
2206,,,,,,,,,,,,
2189,,,,,,,,,,,,
2174,,,,,,,,,,,,
2172,,,,,,,,,,,,
2184,,,,,,,,,,,,
2201,,,,,,,,,,,,
2209,,,,,,,,,,,,
2209,,,,,,,,,,,,
2211,,,,,,,,,,,,
2219,,,,,,,,,,,,
2225,,,,,,,,,,,,
2224,,,,,,,,,,,,
2214,,,,,,,,,,,,
2199,,,,,,,,,,,,
2183,,,,,,,,,,,,
2175,,,,,,,,,,,,
2181,,,,,,,,,,,,
2201,,,,,,,,,,,,
2219,,,,,,,,,,,,
2232,,,,,,,,,,,,
2237,,,,,,,,,,,,
2238,,,,,,,,,,,,
2237,,,,,,,,,,,,
2239,,,,,,,,,,,,
2238,,,,,,,,,,,,
2221,,,,,,,,,,,,
2192,,,,,,,,,,,,
2161,,,,,,,,,,,,
2147,,,,,,,,,,,,
2166,,,,,,,,,,,,
2210,,,,,,,,,,,,
2253,,,,,,,,,,,,
2272,,,,,,,,,,,,
2259,,,,,,,,,,,,
2225,,,,,,,,,,,,
2192,,,,,,,,,,,,
2178,,,,,,,,,,,,
2192,,,,,,,,,,,,
2217,,,,,,,,,,,,
2241,,,,,,,,,,,,
2257,,,,,,,,,,,,
2259,,,,,,,,,,,,
2247,,,,,,,,,,,,
2235,,,,,,,,,,,,
2236,,,,,,,,,,,,
2243,,,,,,,,,,,,
2232,,,,,,,,,,,,
2206,,,,,,,,,,,,
2188,,,,,,,,,,,,
2194,,,,,,,,,,,,
2221,,,,,,,,,,,,
2249,,,,,,,,,,,,
2259,,,,,,,,,,,,
2233,,,,,,,,,,,,
2192,,,,,,,,,,,,
2171,,,,,,,,,,,,
2188,,,,,,,,,,,,
2223,,,,,,,,,,,,
2242,,,,,,,,,,,,
2232,,,,,,,,,,,,
2199,,,,,,,,,,,,
2158,,,,,,,,,,,,
2134,,,,,,,,,,,,
2131,,,,,,,,,,,,
2156,,,,,,,,,,,,
2203,,,,,,,,,,,,
2244,,,,,,,,,,,,
2265,,,,,,,,,,,,
2256,,,,,,,,,,,,
2224,,,,,,,,,,,,
2197,,,,,,,,,,,,
2185,,,,,,,,,,,,
2181,,,,,,,,,,,,
2168,,,,,,,,,,,,
2147,,,,,,,,,,,,
2135,,,,,,,,,,,,
2155,,,,,,,,,,,,
2211,,,,,,,,,,,,
2267,,,,,,,,,,,,
2293,,,,,,,,,,,,
2283,,,,,,,,,,,,
2248,,,,,,,,,,,,
2217,,,,,,,,,,,,
2204,,,,,,,,,,,,
2205,,,,,,,,,,,,
2201,,,,,,,,,,,,
2186,,,,,,,,,,,,
2171,,,,,,,,,,,,
2166,,,,,,,,,,,,
2188,,,,,,,,,,,,
2228,,,,,,,,,,,,
2260,,,,,,,,,,,,
2254,,,,,,,,,,,,
2200,,,,,,,,,,,,
2133,,,,,,,,,,,,
2085,,,,,,,,,,,,
2074,,,,,,,,,,,,
2097,,,,,,,,,,,,
2137,,,,,,,,,,,,
2177,,,,,,,,,,,,
2194,,,,,,,,,,,,
2179,,,,,,,,,,,,
2157,,,,,,,,,,,,
2145,,,,,,,,,,,,
2144,,,,,,,,,,,,
2139,,,,,,,,,,,,
2117,,,,,,,,,,,,
2081,,,,,,,,,,,,
2055,,,,,,,,,,,,
2069,,,,,,,,,,,,
2114,,,,,,,,,,,,
2162,,,,,,,,,,,,
2183,,,,,,,,,,,,
2168,,,,,,,,,,,,
2133,,,,,,,,,,,,
2104,,,,,,,,,,,,
2098,,,,,,,,,,,,
2116,,,,,,,,,,,,
2136,,,,,,,,,,,,
2136,,,,,,,,,,,,
2114,,,,,,,,,,,,
2086,,,,,,,,,,,,
2073,,,,,,,,,,,,
2073,,,,,,,,,,,,
2075,,,,,,,,,,,,
2064,,,,,,,,,,,,
2038,,,,,,,,,,,,
2015,,,,,,,,,,,,
2022,,,,,,,,,,,,
2079,,,,,,,,,,,,
2147,,,,,,,,,,,,
2185,,,,,,,,,,,,
2166,,,,,,,,,,,,
2096,,,,,,,,,,,,
2030,,,,,,,,,,,,
2003,,,,,,,,,,,,
2022,,,,,,,,,,,,
2077,,,,,,,,,,,,
2132,,,,,,,,,,,,
2171,,,,,,,,,,,,
2181,,,,,,,,,,,,
2165,,,,,,,,,,,,
2145,,,,,,,,,,,,
2138,,,,,,,,,,,,
2149,,,,,,,,,,,,
2172,,,,,,,,,,,,
2194,,,,,,,,,,,,
2212,,,,,,,,,,,,
2226,,,,,,,,,,,,
2242,,,,,,,,,,,,
2253,,,,,,,,,,,,
2248,,,,,,,,,,,,
2222,,,,,,,,,,,,
2186,,,,,,,,,,,,
2173,,,,,,,,,,,,
2192,,,,,,,,,,,,
2229,,,,,,,,,,,,
2263,,,,,,,,,,,,
2266,,,,,,,,,,,,
2237,,,,,,,,,,,,
2200,,,,,,,,,,,,
2185,,,,,,,,,,,,
2205,,,,,,,,,,,,
2238,,,,,,,,,,,,
2256,,,,,,,,,,,,
2242,,,,,,,,,,,,
2209,,,,,,,,,,,,
2177,,,,,,,,,,,,
2157,,,,,,,,,,,,
2158,,,,,,,,,,,,
2180,,,,,,,,,,,,
2211,,,,,,,,,,,,
2241,,,,,,,,,,,,
2261,,,,,,,,,,,,
2265,,,,,,,,,,,,
2255,,,,,,,,,,,,
2229,,,,,,,,,,,,
2195,,,,,,,,,,,,
2169,,,,,,,,,,,,
2156,,,,,,,,,,,,
2166,,,,,,,,,,,,
2205,,,,,,,,,,,,
2264,,,,,,,,,,,,
2326,,,,,,,,,,,,
2356,,,,,,,,,,,,
2331,,,,,,,,,,,,
2271,,,,,,,,,,,,
2219,,,,,,,,,,,,
2201,,,,,,,,,,,,
2218,,,,,,,,,,,,
2247,,,,,,,,,,,,
2270,,,,,,,,,,,,
2279,,,,,,,,,,,,
2271,,,,,,,,,,,,
2259,,,,,,,,,,,,
2251,,,,,,,,,,,,
2239,,,,,,,,,,,,
2213,,,,,,,,,,,,
2188,,,,,,,,,,,,
2183,,,,,,,,,,,,
2204,,,,,,,,,,,,
2245,,,,,,,,,,,,
2281,,,,,,,,,,,,
2296,,,,,,,,,,,,
2283,,,,,,,,,,,,
2247,,,,,,,,,,,,
2213,,,,,,,,,,,,
2199,,,,,,,,,,,,
2208,,,,,,,,,,,,
2236,,,,,,,,,,,,
2264,,,,,,,,,,,,
2287,,,,,,,,,,,,
2298,,,,,,,,,,,,
2295,,,,,,,,,,,,
2285,,,,,,,,,,,,
2280,,,,,,,,,,,,
2283,,,,,,,,,,,,
2287,,,,,,,,,,,,
2281,,,,,,,,,,,,
2263,,,,,,,,,,,,
2245,,,,,,,,,,,,
2234,,,,,,,,,,,,
2235,,,,,,,,,,,,
2244,,,,,,,,,,,,
2249,,,,,,,,,,,,
2238,,,,,,,,,,,,
2208,,,,,,,,,,,,
2165,,,,,,,,,,,,
2126,,,,,,,,,,,,
2103,,,,,,,,,,,,
2106,,,,,,,,,,,,
2128,,,,,,,,,,,,
2162,,,,,,,,,,,,
2197,,,,,,,,,,,,
2207,,,,,,,,,,,,
2189,,,,,,,,,,,,
2157,,,,,,,,,,,,
2121,,,,,,,,,,,,
2099,,,,,,,,,,,,
2095,,,,,,,,,,,,
2110,,,,,,,,,,,,
2151,,,,,,,,,,,,
2200,,,,,,,,,,,,
2241,,,,,,,,,,,,
2261,,,,,,,,,,,,
2256,,,,,,,,,,,,
2236,,,,,,,,,,,,
2216,,,,,,,,,,,,
2208,,,,,,,,,,,,
2211,,,,,,,,,,,,
2222,,,,,,,,,,,,
2240,,,,,,,,,,,,
2261,,,,,,,,,,,,
2292,,,,,,,,,,,,
2337,,,,,,,,,,,,
2398,,,,,,,,,,,,
2448,,,,,,,,,,,,
2463,,,,,,,,,,,,
2449,,,,,,,,,,,,
2431,,,,,,,,,,,,
2425,,,,,,,,,,,,
2446,,,,,,,,,,,,
2487,,,,,,,,,,,,
2530,,,,,,,,,,,,
2560,,,,,,,,,,,,
2586,,,,,,,,,,,,
2609,,,,,,,,,,,,
2622,,,,,,,,,,,,
2626,,,,,,,,,,,,
2629,,,,,,,,,,,,
2631,,,,,,,,,,,,
2619,,,,,,,,,,,,
2588,,,,,,,,,,,,
2552,,,,,,,,,,,,
2539,,,,,,,,,,,,
2541,,,,,,,,,,,,
2535,,,,,,,,,,,,
2502,,,,,,,,,,,,
2454,,,,,,,,,,,,
2407,,,,,,,,,,,,
2391,,,,,,,,,,,,
2412,,,,,,,,,,,,
2443,,,,,,,,,,,,
2453,,,,,,,,,,,,
2429,,,,,,,,,,,,
2374,,,,,,,,,,,,
2327,,,,,,,,,,,,
2306,,,,,,,,,,,,
2313,,,,,,,,,,,,
2339,,,,,,,,,,,,
2368,,,,,,,,,,,,
2394,,,,,,,,,,,,
2412,,,,,,,,,,,,
2419,,,,,,,,,,,,
2417,,,,,,,,,,,,
2411,,,,,,,,,,,,
2398,,,,,,,,,,,,
2376,,,,,,,,,,,,
2356,,,,,,,,,,,,
2347,,,,,,,,,,,,
2357,,,,,,,,,,,,
2383,,,,,,,,,,,,
2400,,,,,,,,,,,,
2393,,,,,,,,,,,,
2355,,,,,,,,,,,,
2287,,,,,,,,,,,,
2230,,,,,,,,,,,,
2202,,,,,,,,,,,,
2208,,,,,,,,,,,,
2235,,,,,,,,,,,,
2256,,,,,,,,,,,,
2259,,,,,,,,,,,,
2245,,,,,,,,,,,,
2226,,,,,,,,,,,,
2217,,,,,,,,,,,,
2216,,,,,,,,,,,,
2216,,,,,,,,,,,,
2204,,,,,,,,,,,,
2181,,,,,,,,,,,,
2158,,,,,,,,,,,,
2152,,,,,,,,,,,,
2167,,,,,,,,,,,,
2190,,,,,,,,,,,,
2204,,,,,,,,,,,,
2199,,,,,,,,,,,,
2179,,,,,,,,,,,,
2168,,,,,,,,,,,,
2181,,,,,,,,,,,,
2220,,,,,,,,,,,,
2271,,,,,,,,,,,,
2295,,,,,,,,,,,,
2279,,,,,,,,,,,,
2234,,,,,,,,,,,,
2184,,,,,,,,,,,,
2160,,,,,,,,,,,,
2163,,,,,,,,,,,,
2177,,,,,,,,,,,,
2187,,,,,,,,,,,,
2181,,,,,,,,,,,,
2168,,,,,,,,,,,,
2166,,,,,,,,,,,,
2188,,,,,,,,,,,,
2219,,,,,,,,,,,,
2245,,,,,,,,,,,,
2250,,,,,,,,,,,,
2231,,,,,,,,,,,,
2210,,,,,,,,,,,,
2195,,,,,,,,,,,,
2183,,,,,,,,,,,,
2166,,,,,,,,,,,,
2147,,,,,,,,,,,,
2131,,,,,,,,,,,,
2129,,,,,,,,,,,,
2152,,,,,,,,,,,,
2195,,,,,,,,,,,,
2240,,,,,,,,,,,,
2262,,,,,,,,,,,,
2251,,,,,,,,,,,,
2225,,,,,,,,,,,,
2203,,,,,,,,,,,,
2195,,,,,,,,,,,,
2202,,,,,,,,,,,,
2216,,,,,,,,,,,,
2220,,,,,,,,,,,,
2206,,,,,,,,,,,,
